rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
13,Ridge,A,random,loeo,feature_scaling,24.631548165110743,31.233786785640778,0.7291411984454885,18.893798494980516,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
14,Ridge,A,grid,loeo,feature_scaling,24.631548165110743,31.233786785640778,0.7291411984454885,18.893798494980516,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
15,Ridge,A,none,loeo,grouped_scaling,24.811604762018018,32.64886621390873,0.7040421399249488,16.52914304723631,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
16,ElasticNet,A,none,loeo,feature_scaling,25.075215884189376,32.2579774717069,0.711086431490453,17.19093009982847,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
17,Ridge,N,none,loeo,none,26.12881150058157,32.014206578279534,0.715436524843405,18.660413903313625,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
18,Ridge,N,random,loeo,none,26.12881150058157,32.014206578279534,0.715436524843405,18.660413903313625,"LOEO-CV (honest, n=10); tuning:random",SOLO_A_N_CT_random
19,Ridge,N,grid,loeo,none,26.12881150058157,32.014206578279534,0.715436524843405,18.660413903313625,"LOEO-CV (honest, n=10); tuning:grid",SOLO_A_N_CT_grid
20,ElasticNet,A,random,loeo,feature_noise,26.864211235969332,34.46415651711433,0.6702164582637167,18.400429010059323,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
21,ElasticNet,A,grid,loeo,feature_noise,26.864211235969332,34.46415651711433,0.6702164582637167,18.400429010059323,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
22,ElasticNet,A,none,loeo,feature_noise,26.923591628458468,37.89671760708791,0.6012535211549672,16.99298465716858,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
23,ElasticNet,N,none,loeo,none,26.959668383421928,37.8789022295076,0.6016283372215276,17.038140684518137,"LOEO-CV (honest, n=10)",FUSION_N_ST
24,ElasticNet,A,none,loeo,grouped_scaling,27.03587644172104,37.98051063313109,0.5994882435874871,17.174476760342607,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
25,ElasticNet,A,none,loeo,feature_scaling,27.06774582778623,37.06400834724107,0.6185844104394449,17.313597773414575,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
26,ElasticNet,A,random,loeo,feature_scaling,27.338270191138395,34.32510922172062,0.6728721452753985,17.95963096601616,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",FUSION_A_CT_random_feature_scaling
27,ElasticNet,A,grid,loeo,feature_scaling,27.338270191138395,34.32510922172062,0.6728721452753985,17.95963096601616,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",FUSION_A_CT_grid_feature_scaling
28,ElasticNet,N,random,loeo,none,27.663196671987066,37.43323032800222,0.6109474350126566,17.164442088324098,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
29,ElasticNet,N,grid,loeo,none,27.663196671987066,37.43323032800222,0.6109474350126566,17.164442088324098,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
30,Lasso,N,random,loeo,none,27.860476740879683,42.52008452171821,0.49802520824000385,16.060348208903,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
31,Lasso,N,grid,loeo,none,27.860476740879683,42.52008452171821,0.49802520824000385,16.060348208903,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
32,Ridge,A,none,loeo,feature_noise,28.603224214663634,36.22207235385652,0.6357158651610726,19.513709228641567,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
33,ElasticNet,A,random,loeo,grouped_scaling,28.631686605249296,38.036378719128216,0.598309097655559,18.106731613098813,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
34,ElasticNet,A,grid,loeo,grouped_scaling,28.631686605249296,38.036378719128216,0.598309097655559,18.106731613098813,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
